student_id,centre_id,distance,accessibility_penalty,preference_penalty,hardship
S00008,C013,695.833,3.0,50,303.633
S00008,C014,619.455,8.0,50,273.582
S00008,C015,647.799,3.333,50,284.453
S00008,C016,362.081,4.667,50,170.299
S00008,C017,211.234,2.667,50,109.76
S00008,C018,114.808,3.333,50,71.257
S00008,C019,27.743,5.667,10,16.664
S00008,C020,351.37,2.667,50,165.815
S00009,C001,447.424,5.667,50,204.536
S00009,C002,339.138,3.0,50,160.955
S00009,C003,201.454,2.333,50,105.815
S00009,C004,146.39,3.333,50,83.889
S00009,C005,33.024,6.333,10,18.843
S00009,C006,812.232,6.667,50,350.559
S00009,C007,696.912,4.667,50,304.231
S00009,C008,769.896,4.0,50,333.358
S00009,C009,706.169,3.333,50,307.801
S00009,C010,692.728,6.333,50,302.725
S00009,C011,539.742,5.0,50,241.397
S00009,C012,425.189,5.0,50,195.576
S00009,C013,357.884,3.0,50,168.454
S00009,C014,263.837,8.0,0,106.335
S00009,C015,138.51,3.333,50,80.737
S00009,C016,780.205,4.667,50,337.549
S00009,C017,638.763,2.667,50,280.772
S00009,C018,635.231,3.333,50,279.426
S00009,C019,569.818,5.667,5,230.994
S00009,C020,418.475,2.667,50,192.657
S00010,C001,362.167,5.667,50,170.433
S00010,C002,333.22,3.0,50,158.588
S00010,C003,473.954,2.333,50,214.815
S00010,C004,478.63,3.333,50,216.785
S00010,C005,583.067,6.333,50,258.86
S00010,C006,328.07,6.667,50,156.895
S00010,C007,356.9,4.667,50,168.227
S00010,C008,419.604,4.0,50,193.242
S00010,C009,547.268,3.333,50,244.241
S00010,C010,635.764,6.333,50,279.939
S00010,C011,623.033,5.0,50,274.713
S00010,C012,593.716,5.0,50,262.986
S00010,C013,618.043,3.0,50,272.517
S00010,C014,572.012,8.0,50,254.605
S00010,C015,668.009,3.333,50,292.537
S00010,C016,164.122,4.667,0,66.115
S00010,C017,69.569,2.667,5,30.594
S00010,C018,188.549,3.333,50,100.753
S00010,C019,238.022,5.667,10,100.775
S00010,C020,239.021,2.667,50,120.875
S00011,C001,178.389,5.667,50,96.922
S00011,C002,106.029,3.0,10,47.712
S00011,C003,68.634,2.333,0,27.687
S00011,C004,143.367,3.333,50,82.68
S00011,C005,245.635,6.333,5,101.387
S00011,C006,716.848,6.667,50,312.406
S00011,C007,652.945,4.667,50,286.645
S00011,C008,730.989,4.0,50,317.796
S00011,C009,742.585,3.333,50,322.367
S00011,C010,771.16,6.333,50,334.097
S00011,C011,657.506,5.0,50,288.502
S00011,C012,560.582,5.0,50,249.733
S00011,C013,523.195,3.0,50,234.578
S00011,C014,428.135,8.0,50,197.054
S00011,C015,391.469,3.333,50,181.921
S00011,C016,593.76,4.667,50,262.971
S00011,C017,436.432,2.667,50,199.839
S00011,C018,396.298,3.333,50,183.853
S00011,C019,318.89,5.667,50,153.123
S00011,C020,338.839,2.667,50,160.802
S00012,C001,785.6,5.667,50,339.807
S00012,C002,660.338,3.0,50,289.435
S00012,C003,673.888,2.333,50,294.789
S00012,C004,603.478,3.333,50,266.725
S00012,C005,607.256,6.333,50,268.536
S00012,C006,475.332,6.667,50,215.799
S00012,C007,309.543,4.667,50,149.284
S00012,C008,324.925,4.0,50,155.37
S00012,C009,130.444,3.333,10,57.511
S00012,C010,67.945,6.333,0,27.811
S00012,C011,115.748,5.0,5,49.299
S00012,C012,217.423,5.0,50,112.469
S00012,C013,299.081,3.0,50,144.932
S00012,C014,369.378,8.0,50,173.551
S00012,C015,544.483,3.333,50,243.127
S00012,C016,685.824,4.667,50,299.796
S00012,C017,661.864,2.667,50,290.012
S00012,C018,761.9,3.333,50,330.093
S00012,C019,768.195,5.667,50,332.845
S00012,C020,420.251,2.667,50,193.367
S00013,C001,512.944,5.667,50,230.744
S00013,C002,394.842,3.0,50,183.237
S00013,C003,271.079,2.333,50,133.665
S00013,C004,202.273,3.333,0,81.243
S00013,C005,95.024,6.333,50,63.643
S00013,C006,806.722,6.667,50,348.355
S00013,C007,678.814,4.667,50,296.992
S00013,C008,748.324,4.0,50,324.73
S00013,C009,664.377,3.333,50,291.084
S00013,C010,639.657,6.333,50,281.496
S00013,C011,479.815,5.0,50,217.426
S00013,C012,364.298,5.0,50,171.219
S00013,C013,291.067,3.0,50,141.727
S00013,C014,204.22,8.0,50,107.488
S00013,C015,56.802,3.333,10,28.054
S00013,C016,804.838,4.667,5,324.902
S00013,C017,672.019,2.667,50,294.074
S00013,C018,682.011,3.333,50,298.138
S00013,C019,622.887,5.667,50,274.721
S00013,C020,425.631,2.667,50,195.519
S00014,C001,829.77,5.667,50,357.475
S00014,C002,709.81,3.0,50,309.224
S00014,C003,736.304,2.333,50,319.755
S00014,C004,669.283,3.333,50,293.047
S00014,C005,680.706,6.333,50,297.916
S00014,C006,441.216,6.667,50,202.153
S00014,C007,284.877,4.667,50,139.417
S00014,C008,281.015,4.0,50,137.806
S00014,C009,73.703,3.333,5,32.315
S00014,C010,42.825,6.333,0,17.763
S00014,C011,196.134,5.0,50,103.954
S00014,C012,298.806,5.0,10,125.022
S00014,C013,380.53,3.0,50,177.512
S00014,C014,448.052,8.0,50,205.021
S00014,C015,624.102,3.333,50,274.974
S00014,C016,679.334,4.667,50,297.2
S00014,C017,674.593,2.667,50,295.104
S00014,C018,782.303,3.333,50,338.255
S00014,C019,797.262,5.667,50,344.471
S00014,C020,458.659,2.667,50,208.73
S00015,C001,177.165,5.667,50,96.433
S00015,C002,77.953,3.0,0,31.481
S00015,C003,76.583,2.333,50,55.867
S00015,C004,134.341,3.333,50,79.07
S00015,C005,245.147,6.333,50,123.692
S00015,C006,681.217,6.667,5,275.653
S00015,C007,616.649,4.667,50,272.126
S00015,C008,694.691,4.0,50,303.276
S00015,C009,708.171,3.333,50,308.602
S00015,C010,738.9,6.333,50,321.193
S00015,C011,628.87,5.0,50,277.048
S00015,C012,534.554,5.0,50,239.322
S00015,C013,500.933,3.0,50,225.673
S00015,C014,407.709,8.0,50,188.884
S00015,C015,385.67,3.333,10,159.601
S00015,C016,564.356,4.667,50,251.209
S00015,C017,408.384,2.667,50,188.62
S00015,C018,376.226,3.333,50,175.824
S00015,C019,302.766,5.667,50,146.673
S00015,C020,302.61,2.667,50,146.311
S00016,C001,10.289,5.667,0,4.682
S00016,C002,131.021,3.0,50,77.708
S00016,C003,246.905,2.333,10,103.995
S00016,C004,310.086,3.333,50,149.368
S00016,C005,421.102,6.333,50,194.074
S00016,C006,670.67,6.667,50,293.935
S00016,C007,649.818,4.667,50,285.394
S00016,C008,724.91,4.0,50,315.364
S00016,C009,785.396,3.333,50,339.492
S00016,C010,837.706,6.333,50,360.716
S00016,C011,753.509,5.0,50,326.904
S00016,C012,672.861,5.0,50,294.644
S00016,C013,652.389,3.0,50,286.256
S00016,C014,565.488,8.0,50,251.995
S00016,C015,561.241,3.333,50,249.83
S00016,C016,481.155,4.667,5,195.429
S00016,C017,323.27,2.667,50,154.575
S00016,C018,244.978,3.333,50,123.325
S00016,C019,158.703,5.667,50,89.048
S00016,C020,363.148,2.667,50,170.526
S00017,C001,130.261,5.667,50,77.671
S00017,C002,215.762,3.0,5,89.105
S00017,C003,357.911,2.333,50,168.398
S00017,C004,409.496,3.333,50,189.132
S00017,C005,524.443,6.333,50,235.411
S00017,C006,605.898,6.667,50,268.026
S00017,C007,615.036,4.667,50,271.481
S00017,C008,685.197,4.0,50,299.479
S00017,C009,777.234,3.333,50,336.227
S00017,C010,844.728,6.333,50,363.525
S00017,C011,784.026,5.0,50,339.11
S00017,C012,717.735,5.0,50,312.594
S00017,C013,710.451,3.0,50,309.48
S00017,C014,632.519,8.0,50,278.808
S00017,C015,655.629,3.333,50,287.585
S00017,C016,379.68,4.667,50,177.339
S00017,C017,230.969,2.667,50,117.654
S00017,C018,128.327,3.333,50,76.664
S00017,C019,43.216,5.667,10,22.853
S00017,C020,370.502,2.667,0,148.467
S00018,C001,696.956,5.667,50,304.349
S00018,C002,644.999,3.0,50,283.3
S00018,C003,762.926,2.333,50,330.404
S00018,C004,741.265,3.333,50,321.839
S00018,C005,822.167,6.333,50,354.5
S00018,C006,54.245,6.667,5,24.865
S00018,C007,222.496,4.667,50,114.465
S00018,C008,213.576,4.0,0,85.83
S00018,C009,419.486,3.333,50,193.128
S00018,C010,535.094,6.333,50,239.671
S00018,C011,614.769,5.0,50,271.408
S00018,C012,648.148,5.0,50,284.759
S00018,C013,708.037,3.0,50,308.515
S00018,C014,708.826,8.0,50,309.33
S00018,C015,857.904,3.333,50,368.495
S00018,C016,279.444,4.667,50,137.244
S00018,C017,385.272,2.667,10,159.375
S00018,C018,507.518,3.333,50,228.341
S00018,C019,572.141,5.667,50,254.423
S00018,C020,436.876,2.667,50,200.017
S00019,C001,693.615,5.667,50,303.013
S00019,C002,639.804,3.0,50,281.222
S00019,C003,756.46,2.333,50,327.817
S00019,C004,733.927,3.333,50,318.904
S00019,C005,814.03,6.333,50,351.245
S00019,C006,43.478,6.667,0,18.058
S00019,C007,211.727,4.667,50,110.157
S00019,C008,203.502,4.0,10,86.801
S00019,C009,409.119,3.333,50,188.981
S00019,C010,524.66,6.333,50,235.497
S00019,C011,604.002,5.0,50,267.101
S00019,C012,637.581,5.0,50,280.532
S00019,C013,697.677,3.0,50,304.371
S00019,C014,698.977,8.0,50,305.391
S00019,C015,848.662,3.333,50,364.798
S00019,C016,282.505,4.667,5,115.969
S00019,C017,384.388,2.667,50,179.022
S00019,C018,507.204,3.333,50,228.215
S00019,C019,570.649,5.667,50,253.826
S00019,C020,429.143,2.667,50,196.924
S00020,C001,76.86,5.667,50,56.311
S00020,C002,73.2,3.0,5,32.08
S00020,C003,170.957,2.333,50,93.616
S00020,C004,234.552,3.333,50,119.154
S00020,C005,344.906,6.333,50,163.596
S00020,C006,674.868,6.667,50,295.614
S00020,C007,634.876,4.667,50,279.417
S00020,C008,711.857,4.0,50,310.143
S00020,C009,752.689,3.333,50,326.409
S00020,C010,796.118,6.333,50,344.081
S00020,C011,700.686,5.0,50,305.774
S00020,C012,614.006,5.0,50,271.102
S00020,C013,587.982,3.0,50,260.493
S00020,C014,498.175,8.0,50,225.07
S00020,C015,485.877,3.333,50,219.684
S00020,C016,516.015,4.667,50,231.873
S00020,C017,356.485,2.667,10,147.861
S00020,C018,299.525,3.333,50,145.143
S00020,C019,218.147,5.667,50,112.825
S00020,C020,331.792,2.667,0,132.983
S00021,C001,204.272,5.667,50,107.275
S00021,C002,226.718,3.0,50,115.987
S00021,C003,379.676,2.333,50,177.104
S00021,C004,412.103,3.333,50,190.175
S00021,C005,526.907,6.333,50,236.396
S00021,C006,499.099,6.667,50,225.306
S00021,C007,512.097,4.667,50,230.305
S00021,C008,580.725,4.0,0,232.69
S00021,C009,682.59,3.333,50,298.369
S00021,C010,756.741,6.333,50,328.33
S00021,C011,710.617,5.0,50,309.747
S00021,C012,655.657,5.0,50,287.763
S00021,C013,659.168,3.0,50,288.967
S00021,C014,591.043,8.0,50,262.217
S00021,C015,642.515,3.333,50,282.339
S00021,C016,286.378,4.667,50,140.018
S00021,C017,129.689,2.667,50,77.142
S00021,C018,78.323,3.333,10,36.663
S00021,C019,69.241,5.667,5,30.763
S00021,C020,293.847,2.667,50,142.805
S00022,C001,154.313,5.667,5,64.792
S00022,C002,38.85,3.0,50,40.84
S00022,C003,181.41,2.333,50,97.797
S00022,C004,209.656,3.333,50,109.196
S00022,C005,324.977,6.333,0,130.624
S00022,C006,580.758,6.667,50,257.97
S00022,C007,531.856,4.667,50,238.209
S00022,C008,609.22,4.0,50,269.088
S00022,C009,648.334,3.333,50,284.667
S00022,C010,694.406,6.333,50,303.396
S00022,C011,606.363,5.0,50,268.045
S00022,C012,526.496,5.0,50,236.098
S00022,C013,509.486,3.0,50,229.094
S00022,C014,426.51,8.0,50,196.404
S00022,C015,448.095,3.333,50,204.571
S00022,C016,453.803,4.667,50,206.988
S00022,C017,298.722,2.667,50,144.755
S00022,C018,279.202,3.333,10,117.014
S00022,C019,217.508,5.667,50,112.57
S00022,C020,226.967,2.667,50,116.053
S00023,C001,654.852,5.667,50,287.507
S00023,C002,589.84,3.0,50,261.236
S00023,C003,698.718,2.333,50,304.721
S00023,C004,671.503,3.333,50,293.935
S00023,C005,747.482,6.333,50,324.626
S00023,C006,34.053,6.667,0,14.288
S00023,C007,142.391,4.667,10,62.423
S00023,C008,152.134,4.0,5,63.754
S00023,C009,349.154,3.333,50,164.995
S00023,C010,463.021,6.333,50,210.842
S00023,C011,533.295,5.0,50,238.818
S00023,C012,564.127,5.0,50,251.151
S00023,C013,623.849,3.0,50,274.84
S00023,C014,625.825,8.0,50,276.13
S00023,C015,777.37,3.333,50,336.281
S00023,C016,293.132,4.667,50,142.719
S00023,C017,365.06,2.667,50,171.291
S00023,C018,489.808,3.333,50,221.257
S00023,C019,544.71,5.667,50,243.451
S00023,C020,365.558,2.667,50,171.49
S00024,C001,260.021,5.667,50,129.575
S00024,C002,157.655,3.0,50,88.362
S00024,C003,21.142,2.333,50,33.69
S00024,C004,61.214,3.333,5,27.319
S00024,C005,161.552,6.333,50,90.254
S00024,C006,720.389,6.667,10,293.822
S00024,C007,637.632,4.667,50,280.519
S00024,C008,715.235,4.0,50,311.494
S00024,C009,703.763,3.333,50,306.839
S00024,C010,721.113,6.333,50,314.079
S00024,C011,596.055,5.0,50,263.922
S00024,C012,493.506,5.0,50,222.902
S00024,C013,449.467,3.0,50,205.087
S00024,C014,352.405,8.0,50,166.762
S00024,C015,306.444,3.333,50,147.911
S00024,C016,631.831,4.667,50,278.199
S00024,C017,479.811,2.667,50,217.191
S00024,C018,457.874,3.333,50,208.483
S00024,C019,386.907,5.667,50,180.329
S00024,C020,326.094,2.667,0,130.704
S00025,C001,896.516,5.667,50,384.173
S00025,C002,774.232,3.0,50,334.993
S00025,C003,792.932,2.333,50,342.406
S00025,C004,723.034,3.333,50,314.547
S00025,C005,725.809,6.333,50,315.957
S00025,C006,503.952,6.667,50,227.247
S00025,C007,352.894,4.667,50,166.624
S00025,C008,341.028,4.0,50,161.811
S00025,C009,138.747,3.333,10,60.832
S00025,C010,52.205,6.333,5,24.015
S00025,C011,213.534,5.0,50,110.914
S00025,C012,326.651,5.0,50,156.16
S00025,C013,406.575,3.0,50,187.93
S00025,C014,484.191,8.0,50,219.476
S00025,C015,656.858,3.333,50,288.077
S00025,C016,749.799,4.667,50,325.386
S00025,C017,746.732,2.667,50,323.959
S00025,C018,854.142,3.333,50,366.99
S00025,C019,868.025,5.667,50,372.777
S00025,C020,526.742,2.667,0,210.963
S00026,C001,563.012,5.667,50,250.771
S00026,C002,429.53,3.0,50,197.112
S00026,C003,352.06,2.333,50,166.057
S00026,C004,270.134,3.333,50,133.387
S00026,C005,214.876,6.333,50,111.584
S00026,C006,700.812,6.667,50,305.991
S00026,C007,557.19,4.667,50,248.343
S00026,C008,620.703,4.0,50,273.681
S00026,C009,515.674,3.333,50,231.603
S00026,C010,483.833,6.333,50,219.167
S00026,C011,322.616,5.0,50,154.546
S00026,C012,207.097,5.0,50,108.339
S00026,C013,135.751,3.0,50,79.6
S00026,C014,49.451,8.0,0,20.58
S00026,C015,127.622,3.333,10,56.382
S00026,C016,751.146,4.667,50,325.925
S00026,C017,639.927,2.667,50,281.237
S00026,C018,678.524,3.333,50,296.743
S00026,C019,636.357,5.667,50,280.109
S00026,C020,359.0,2.667,5,146.367
S00027,C001,434.864,5.667,50,199.512
S00027,C002,319.458,3.0,50,153.083
S00027,C003,380.155,2.333,50,177.295
S00027,C004,335.84,3.333,50,159.669
S00027,C005,401.142,6.333,50,186.09
S00027,C006,381.517,6.667,50,178.273
S00027,C007,273.832,4.667,50,134.999
S00027,C008,350.817,4.0,10,145.727
S00027,C009,361.461,3.333,50,169.918
S00027,C010,413.098,6.333,50,190.873
S00027,C011,355.734,5.0,50,167.794
S00027,C012,313.26,5.0,0,125.804
S00027,C013,338.418,3.0,50,160.667
S00027,C014,304.35,8.0,50,147.54
S00027,C015,435.412,3.333,50,199.498
S00027,C016,422.645,4.667,50,194.525
S00027,C017,339.999,2.667,5,138.766
S00027,C018,419.349,3.333,50,193.073
S00027,C019,414.907,5.667,50,191.529
S00027,C020,64.429,2.667,50,51.038
S00028,C001,936.264,5.667,50,400.072
S00028,C002,813.455,3.0,50,350.682
S00028,C003,829.772,2.333,50,357.142
S00028,C004,758.942,3.333,50,328.91
S00028,C005,758.462,6.333,50,329.018
S00028,C006,535.433,6.667,50,239.84
S00028,C007,388.307,4.667,5,158.289
S00028,C008,371.641,4.0,50,174.056
S00028,C009,174.586,3.333,50,95.168
S00028,C010,90.512,6.333,0,36.838
S00028,C011,239.397,5.0,50,121.259
S00028,C012,354.383,5.0,50,167.253
S00028,C013,432.704,3.0,50,198.382
S00028,C014,513.992,8.0,50,231.397
S00028,C015,684.549,3.333,10,279.153
S00028,C016,786.665,4.667,50,340.133
S00028,C017,786.128,2.667,50,339.718
S00028,C018,894.046,3.333,50,382.952
S00028,C019,908.231,5.667,50,388.859
S00028,C020,566.788,2.667,50,251.982
S00029,C001,753.172,5.667,50,326.835
S00029,C002,649.782,3.0,50,285.213
S00029,C003,711.092,2.333,50,309.67
S00029,C004,657.714,3.333,50,288.419
S00029,C005,697.814,6.333,50,304.759
S00029,C006,269.511,6.667,5,110.971
S00029,C007,123.613,4.667,50,74.912
S00029,C008,109.401,4.0,0,44.16
S00029,C009,98.426,3.333,50,64.704
S00029,C010,214.32,6.333,50,111.361
S00029,C011,320.704,5.0,10,133.782
S00029,C012,389.139,5.0,50,181.156
S00029,C013,465.235,3.0,50,211.394
S00029,C014,503.799,8.0,50,227.32
S00029,C015,677.767,3.333,50,296.44
S00029,C016,523.557,4.667,50,234.889
S00029,C017,543.533,2.667,50,242.68
S00029,C018,660.651,3.333,50,289.594
S00029,C019,690.428,5.667,50,301.738
S00029,C020,388.42,2.667,50,180.635
S00030,C001,769.226,5.667,50,333.257
S00030,C002,709.919,3.0,50,309.268
S00030,C003,820.637,2.333,50,353.488
S00030,C004,793.056,3.333,50,342.556
S00030,C005,867.104,6.333,50,372.475
S00030,C006,90.387,6.667,50,61.821
S00030,C007,224.838,4.667,50,115.402
S00030,C008,187.924,4.0,0,75.57
S00030,C009,392.956,3.333,50,182.516
S00030,C010,508.795,6.333,50,229.151
S00030,C011,608.682,5.0,50,268.973
S00030,C012,655.853,5.0,50,287.841
S00030,C013,721.821,3.0,50,314.028
S00030,C014,733.316,8.0,5,296.626
S00030,C015,890.763,3.333,50,381.639
S00030,C016,359.529,4.667,10,149.278
S00030,C017,463.614,2.667,50,210.712
S00030,C018,586.646,3.333,50,259.992
S00030,C019,649.336,5.667,50,285.301
S00030,C020,487.075,2.667,50,220.097
S00031,C001,325.587,5.667,50,155.801
S00031,C002,252.676,3.0,50,126.37
S00031,C003,102.299,2.333,10,46.153
S00031,C004,130.25,3.333,5,54.933
S00031,C005,149.625,6.333,50,85.483
S00031,C006,826.233,6.667,50,356.16
S00031,C007,738.028,4.667,0,295.678
S00031,C008,815.079,4.0,50,351.432
S00031,C009,789.294,3.333,50,341.051
S00031,C010,795.731,6.333,50,343.926
S00031,C011,657.686,5.0,50,288.574
S00031,C012,548.047,5.0,50,244.719
S00031,C013,491.577,3.0,50,221.931
S00031,C014,393.252,8.0,50,183.101
S00031,C015,296.16,3.333,50,143.797
S00031,C016,736.045,4.667,50,319.885
S00031,C017,581.865,2.667,50,258.013
S00031,C018,549.379,3.333,50,245.085
S00031,C019,472.449,5.667,50,214.546
S00031,C020,429.832,2.667,50,197.199
S00032,C001,476.869,5.667,50,216.314
S00032,C002,444.917,3.0,50,203.267
S00032,C003,580.398,2.333,50,257.393
S00032,C004,576.933,3.333,50,256.107
S00032,C005,675.126,6.333,50,295.684
S00032,C006,228.475,6.667,0,92.057
S00032,C007,301.28,4.667,50,145.979
S00032,C008,349.158,4.0,50,165.063
S00032,C009,510.181,3.333,10,209.406
S00032,C010,611.492,6.333,50,270.23
S00032,C011,630.091,5.0,50,277.536
S00032,C012,621.79,5.0,50,274.216
S00032,C013,659.439,3.0,50,289.076
S00032,C014,628.668,8.0,50,277.267
S00032,C015,745.005,3.333,50,323.335
S00032,C016,106.386,4.667,50,68.021
S00032,C017,156.995,2.667,5,65.565
S00032,C018,280.023,3.333,50,137.343
S00032,C019,344.27,5.667,50,163.275
S00032,C020,302.441,2.667,50,146.243
S00033,C001,46.553,5.667,0,19.188
S00033,C002,92.202,3.0,5,39.681
S00033,C003,218.953,2.333,50,112.815
S00033,C004,276.853,3.333,50,136.075
S00033,C005,389.774,6.333,50,181.543
S00033,C006,647.206,6.667,50,284.549
S00033,C007,618.987,4.667,50,273.061
S00033,C008,694.828,4.0,50,303.331
S00033,C009,749.524,3.333,50,325.143
S00033,C010,799.945,6.333,50,345.611
S00033,C011,714.172,5.0,50,311.169
S00033,C012,633.265,5.0,50,278.806
S00033,C013,613.118,3.0,50,270.547
S00033,C014,526.746,8.0,50,236.498
S00033,C015,527.168,3.333,50,236.201
S00033,C016,472.878,4.667,50,214.618
S00033,C017,313.484,2.667,50,150.66
S00033,C018,249.611,3.333,50,125.178
S00033,C019,167.315,5.667,10,72.493
S00033,C020,326.909,2.667,50,156.03
S00034,C001,653.625,5.667,5,264.517
S00034,C002,517.527,3.0,50,232.311
S00034,C003,471.895,2.333,50,213.991
