student_id,centre_id,distance,accessibility_penalty,preference_penalty,hardship
S00011,C005,245.635,6.333,5,149.648
S00011,C006,716.848,6.667,50,441.442
S00011,C007,652.945,4.667,50,402.7
S00011,C008,730.989,4.0,50,449.393
S00011,C009,742.585,3.333,50,456.218
S00011,C010,771.16,6.333,50,473.963
S00011,C011,657.506,5.0,50,405.504
S00011,C012,560.582,5.0,50,347.349
S00011,C013,523.195,3.0,50,324.517
S00011,C014,428.135,8.0,50,268.481
S00011,C015,391.469,3.333,50,245.548
S00011,C016,593.76,4.667,50,367.189
S00011,C017,436.432,2.667,50,272.393
S00011,C018,396.298,3.333,50,248.445
S00011,C019,318.89,5.667,50,202.467
S00011,C020,338.839,2.667,50,213.837
S00012,C001,785.6,5.667,50,482.493
S00012,C002,660.338,3.0,50,406.803
S00012,C003,673.888,2.333,50,414.799
S00012,C004,603.478,3.333,50,372.753
S00012,C005,607.256,6.333,50,375.62
S00012,C006,475.332,6.667,50,296.533
S00012,C007,309.543,4.667,50,196.659
S00012,C008,324.925,4.0,50,205.755
S00012,C009,130.444,3.333,10,80.933
S00012,C010,67.945,6.333,0,42.034
S00012,C011,115.748,5.0,5,71.449
S00012,C012,217.423,5.0,50,141.454
S00012,C013,299.081,3.0,50,190.049
S00012,C014,369.378,8.0,50,233.227
S00012,C015,544.483,3.333,50,337.356
S00012,C016,685.824,4.667,50,422.428
S00012,C017,661.864,2.667,50,407.652
S00012,C018,761.9,3.333,50,467.807
S00012,C019,768.195,5.667,50,472.05
S00012,C020,420.251,2.667,50,262.684
S00013,C001,512.944,5.667,50,318.9
S00013,C002,394.842,3.0,50,247.505
S00013,C003,271.079,2.333,50,173.114
S00013,C004,202.273,3.333,0,122.03
S00013,C005,95.024,6.333,50,68.281
S00013,C006,806.722,6.667,50,495.367
S00013,C007,678.814,4.667,50,418.222
S00013,C008,748.324,4.0,50,459.794
S00013,C009,664.377,3.333,50,409.293
S00013,C010,639.657,6.333,50,395.061
S00013,C011,479.815,5.0,50,298.889
S00013,C012,364.298,5.0,50,229.579
S00013,C013,291.067,3.0,50,185.24
S00013,C014,204.22,8.0,50,134.132
S00013,C015,56.802,3.333,10,36.748
S00013,C016,804.838,4.667,5,484.836
S00013,C017,672.019,2.667,50,413.745
S00013,C018,682.011,3.333,50,419.873
S00013,C019,622.887,5.667,50,384.866
S00013,C020,425.631,2.667,50,265.912
S00014,C001,829.77,5.667,50,508.995
S00014,C002,709.81,3.0,50,436.486
S00014,C003,736.304,2.333,50,452.249
S00014,C004,669.283,3.333,50,412.236
S00014,C005,680.706,6.333,50,419.69
S00014,C006,441.216,6.667,50,276.063
S00014,C007,284.877,4.667,50,181.86
S00014,C008,281.015,4.0,50,179.409
S00014,C009,73.703,3.333,5,45.888
S00014,C010,42.825,6.333,0,26.962
S00014,C011,196.134,5.0,50,128.68
S00014,C012,298.806,5.0,10,182.284
S00014,C013,380.53,3.0,50,238.918
S00014,C014,448.052,8.0,50,280.431
S00014,C015,624.102,3.333,50,385.128
S00014,C016,679.334,4.667,50,418.534
S00014,C017,674.593,2.667,50,415.289
S00014,C018,782.303,3.333,50,480.048
S00014,C019,797.262,5.667,50,489.491
S00014,C020,458.659,2.667,50,285.729
S00015,C001,177.165,5.667,50,117.432
S00015,C002,77.953,3.0,0,47.372
S00015,C003,76.583,2.333,50,56.416
S00015,C004,134.341,3.333,50,91.271
S00015,C005,245.147,6.333,50,158.355
S00015,C006,681.217,6.667,5,411.064
S00015,C007,616.649,4.667,50,380.923
S00015,C008,694.691,4.0,50,427.615
S00015,C009,708.171,3.333,50,435.569
S00015,C010,738.9,6.333,50,454.607
S00015,C011,628.87,5.0,50,388.322
S00015,C012,534.554,5.0,50,331.732
S00015,C013,500.933,3.0,50,311.16
S00015,C014,407.709,8.0,50,256.225
S00015,C015,385.67,3.333,10,234.069
S00015,C016,564.356,4.667,50,349.547
S00015,C017,408.384,2.667,50,255.564
S00015,C018,376.226,3.333,50,236.402
S00015,C019,302.766,5.667,50,192.793
S00015,C020,302.61,2.667,50,192.099
S00016,C001,10.289,5.667,0,7.307
S00016,C002,131.021,3.0,50,89.213
S00016,C003,246.905,2.333,10,150.61
S00016,C004,310.086,3.333,50,196.718
S00016,C005,421.102,6.333,50,263.928
S00016,C006,670.67,6.667,50,413.735
S00016,C007,649.818,4.667,50,400.824
S00016,C008,724.91,4.0,50,445.746
S00016,C009,785.396,3.333,50,481.904
S00016,C010,837.706,6.333,50,513.89
S00016,C011,753.509,5.0,50,463.105
S00016,C012,672.861,5.0,50,414.717
S00016,C013,652.389,3.0,50,402.033
S00016,C014,565.488,8.0,50,350.893
S00016,C015,561.241,3.333,50,347.411
S00016,C016,481.155,4.667,5,290.626
S00016,C017,323.27,2.667,50,204.495
S00016,C018,244.978,3.333,50,157.653
S00016,C019,158.703,5.667,50,106.355
S00016,C020,363.148,2.667,50,228.422
S00017,C001,130.261,5.667,50,89.29
S00017,C002,215.762,3.0,5,131.057
S00017,C003,357.911,2.333,50,225.213
S00017,C004,409.496,3.333,50,256.364
S00017,C005,524.443,6.333,50,325.932
S00017,C006,605.898,6.667,50,374.872
S00017,C007,615.036,4.667,50,379.955
S00017,C008,685.197,4.0,50,421.918
S00017,C009,777.234,3.333,50,477.007
S00017,C010,844.728,6.333,50,518.103
S00017,C011,784.026,5.0,50,481.416
S00017,C012,717.735,5.0,50,441.641
S00017,C013,710.451,3.0,50,436.871
S00017,C014,632.519,8.0,50,391.111
S00017,C015,655.629,3.333,50,404.044
S00017,C016,379.68,4.667,50,238.741
S00017,C017,230.969,2.667,50,149.115
S00017,C018,128.327,3.333,50,87.663
S00017,C019,43.216,5.667,10,29.063
S00017,C020,370.502,2.667,0,222.835
S00018,C001,696.956,5.667,50,429.307
S00018,C002,644.999,3.0,50,397.599
S00018,C003,762.926,2.333,50,468.222
S00018,C004,741.265,3.333,50,455.426
S00018,C005,822.167,6.333,50,504.567
S00018,C006,54.245,6.667,5,34.88
S00018,C007,222.496,4.667,50,144.431
S00018,C008,213.576,4.0,0,128.946
S00018,C009,419.486,3.333,50,262.358
S00018,C010,535.094,6.333,50,332.323
S00018,C011,614.769,5.0,50,379.861
S00018,C012,648.148,5.0,50,399.889
S00018,C013,708.037,3.0,50,435.422
S00018,C014,708.826,8.0,50,436.896
S00018,C015,857.904,3.333,50,525.409
S00018,C016,279.444,4.667,50,178.6
S00018,C017,385.272,2.667,10,233.697
S00018,C018,507.518,3.333,50,315.177
S00018,C019,572.141,5.667,50,354.418
S00018,C020,436.876,2.667,50,272.659
S00019,C001,693.615,5.667,50,427.302
S00019,C002,639.804,3.0,50,394.482
S00019,C003,756.46,2.333,50,464.343
S00019,C004,733.927,3.333,50,451.023
S00019,C005,814.03,6.333,50,499.685
S00019,C006,43.478,6.667,0,27.42
S00019,C007,211.727,4.667,50,137.97
S00019,C008,203.502,4.0,10,124.901
S00019,C009,409.119,3.333,50,256.138
S00019,C010,524.66,6.333,50,326.063
S00019,C011,604.002,5.0,50,373.401
S00019,C012,637.581,5.0,50,393.549
S00019,C013,697.677,3.0,50,429.206
S00019,C014,698.977,8.0,50,430.986
S00019,C015,848.662,3.333,50,519.864
S00019,C016,282.505,4.667,5,171.436
S00019,C017,384.388,2.667,50,241.166
S00019,C018,507.204,3.333,50,314.989
S00019,C019,570.649,5.667,50,353.523
S00019,C020,429.143,2.667,50,268.019
S00020,C001,76.86,5.667,50,57.249
S00020,C002,73.2,3.0,5,45.52
S00020,C003,170.957,2.333,50,113.041
S00020,C004,234.552,3.333,50,151.398
S00020,C005,344.906,6.333,50,218.21
S00020,C006,674.868,6.667,50,416.254
S00020,C007,634.876,4.667,50,391.859
S00020,C008,711.857,4.0,50,437.914
S00020,C009,752.689,3.333,50,462.28
S00020,C010,796.118,6.333,50,488.937
S00020,C011,700.686,5.0,50,431.412
S00020,C012,614.006,5.0,50,379.404
S00020,C013,587.982,3.0,50,363.389
S00020,C014,498.175,8.0,50,310.505
S00020,C015,485.877,3.333,50,302.193
S00020,C016,516.015,4.667,50,320.542
S00020,C017,356.485,2.667,10,216.424
S00020,C018,299.525,3.333,50,190.382
S00020,C019,218.147,5.667,50,142.022
S00020,C020,331.792,2.667,0,199.609
S00021,C001,204.272,5.667,50,133.697
S00021,C002,226.718,3.0,50,146.631
S00021,C003,379.676,2.333,50,238.272
S00021,C004,412.103,3.333,50,257.928
S00021,C005,526.907,6.333,50,327.411
S00021,C006,499.099,6.667,50,310.793
S00021,C007,512.097,4.667,50,318.192
S00021,C008,580.725,4.0,0,349.235
S00021,C009,682.59,3.333,50,420.221
S00021,C010,756.741,6.333,50,465.311
S00021,C011,710.617,5.0,50,437.37
S00021,C012,655.657,5.0,50,404.394
S00021,C013,659.168,3.0,50,406.101
S00021,C014,591.043,8.0,50,366.226
S00021,C015,642.515,3.333,50,396.176
S00021,C016,286.378,4.667,50,182.76
S00021,C017,129.689,2.667,50,88.347
S00021,C018,78.323,3.333,10,49.66
S00021,C019,69.241,5.667,5,43.678
S00021,C020,293.847,2.667,50,186.842
S00022,C001,154.313,5.667,5,94.721
S00022,C002,38.85,3.0,50,33.91
S00022,C003,181.41,2.333,50,119.313
S00022,C004,209.656,3.333,50,136.46
S00022,C005,324.977,6.333,0,196.253
S00022,C006,580.758,6.667,50,359.788
S00022,C007,531.856,4.667,50,330.047
S00022,C008,609.22,4.0,50,376.332
S00022,C009,648.334,3.333,50,399.667
S00022,C010,694.406,6.333,50,427.91
S00022,C011,606.363,5.0,50,374.818
S00022,C012,526.496,5.0,50,326.898
S00022,C013,509.486,3.0,50,316.292
S00022,C014,426.51,8.0,50,267.506
S00022,C015,448.095,3.333,50,279.524
S00022,C016,453.803,4.667,50,283.215
S00022,C017,298.722,2.667,50,189.767
S00022,C018,279.202,3.333,10,170.188
S00022,C019,217.508,5.667,50,141.638
S00022,C020,226.967,2.667,50,146.714
S00023,C001,654.852,5.667,50,404.045
S00023,C002,589.84,3.0,50,364.504
S00023,C003,698.718,2.333,50,429.697
S00023,C004,671.503,3.333,50,413.568
S00023,C005,747.482,6.333,50,459.756
S00023,C006,34.053,6.667,0,21.765
S00023,C007,142.391,4.667,10,88.368
S00023,C008,152.134,4.0,5,93.08
S00023,C009,349.154,3.333,50,220.159
S00023,C010,463.021,6.333,50,289.079
S00023,C011,533.295,5.0,50,330.977
S00023,C012,564.127,5.0,50,349.476
S00023,C013,623.849,3.0,50,384.909
S00023,C014,625.825,8.0,50,387.095
S00023,C015,777.37,3.333,50,477.089
S00023,C016,293.132,4.667,50,186.813
S00023,C017,365.06,2.667,50,229.569
S00023,C018,489.808,3.333,50,304.551
S00023,C019,544.71,5.667,50,337.959
S00023,C020,365.558,2.667,50,229.868
S00024,C001,260.021,5.667,50,167.146
S00024,C002,157.655,3.0,50,105.193
S00024,C003,21.142,2.333,50,23.152
S00024,C004,61.214,3.333,5,38.395
S00024,C005,161.552,6.333,50,108.198
S00024,C006,720.389,6.667,10,435.567
S00024,C007,637.632,4.667,50,393.513
S00024,C008,715.235,4.0,50,439.941
S00024,C009,703.763,3.333,50,432.924
S00024,C010,721.113,6.333,50,443.934
S00024,C011,596.055,5.0,50,368.633
S00024,C012,493.506,5.0,50,307.104
S00024,C013,449.467,3.0,50,280.28
S00024,C014,352.405,8.0,50,223.043
S00024,C015,306.444,3.333,50,194.533
S00024,C016,631.831,4.667,50,390.032
S00024,C017,479.811,2.667,50,298.42
S00024,C018,457.874,3.333,50,285.391
S00024,C019,386.907,5.667,50,243.278
S00024,C020,326.094,2.667,0,196.19
S00025,C001,896.516,5.667,50,549.043
S00025,C002,774.232,3.0,50,475.139
S00025,C003,792.932,2.333,50,486.226
S00025,C004,723.034,3.333,50,444.487
S00025,C005,725.809,6.333,50,446.752
S00025,C006,503.952,6.667,50,313.705
S00025,C007,352.894,4.667,50,222.67
S00025,C008,341.028,4.0,50,215.417
S00025,C009,138.747,3.333,10,85.915
S00025,C010,52.205,6.333,5,33.59
S00025,C011,213.534,5.0,50,139.12
S00025,C012,326.651,5.0,50,206.991
S00025,C013,406.575,3.0,50,254.545
S00025,C014,484.191,8.0,50,302.115
S00025,C015,656.858,3.333,50,404.781
S00025,C016,749.799,4.667,50,460.813
S00025,C017,746.732,2.667,50,458.573
S00025,C018,854.142,3.333,50,523.152
S00025,C019,868.025,5.667,50,531.948
S00025,C020,526.742,2.667,0,316.579
S00026,C001,563.012,5.667,50,348.941
S00026,C002,429.53,3.0,50,268.318
S00026,C003,352.06,2.333,50,221.703
S00026,C004,270.134,3.333,50,172.747
S00026,C005,214.876,6.333,50,140.192
S00026,C006,700.812,6.667,50,431.821
S00026,C007,557.19,4.667,50,345.247
S00026,C008,620.703,4.0,50,383.222
S00026,C009,515.674,3.333,50,320.071
S00026,C010,483.833,6.333,50,301.566
S00026,C011,322.616,5.0,50,204.57
S00026,C012,207.097,5.0,50,135.258
S00026,C013,135.751,3.0,50,92.051
S00026,C014,49.451,8.0,0,31.271
S00026,C015,127.622,3.333,10,79.24
S00026,C016,751.146,4.667,50,461.621
S00026,C017,639.927,2.667,50,394.49
S00026,C018,678.524,3.333,50,417.781
S00026,C019,636.357,5.667,50,392.948
S00026,C020,359.0,2.667,5,216.933
S00027,C001,434.864,5.667,50,272.052
S00027,C002,319.458,3.0,50,202.275
S00027,C003,380.155,2.333,50,238.56
S00027,C004,335.84,3.333,50,212.171
S00027,C005,401.142,6.333,50,251.952
S00027,C006,381.517,6.667,50,240.244
S00027,C007,273.832,4.667,50,175.233
S00027,C008,350.817,4.0,10,213.29
S00027,C009,361.461,3.333,50,227.543
S00027,C010,413.098,6.333,50,259.125
S00027,C011,355.734,5.0,50,224.44
S00027,C012,313.26,5.0,0,188.956
S00027,C013,338.418,3.0,50,213.651
S00027,C014,304.35,8.0,50,194.21
S00027,C015,435.412,3.333,50,271.914
S00027,C016,422.645,4.667,50,264.52
S00027,C017,339.999,2.667,5,205.533
S00027,C018,419.349,3.333,50,262.276
S00027,C019,414.907,5.667,50,260.078
S00027,C020,64.429,2.667,50,49.191
S00028,C001,936.264,5.667,50,572.892
S00028,C002,813.455,3.0,50,498.673
S00028,C003,829.772,2.333,50,508.33
S00028,C004,758.942,3.333,50,466.032
S00028,C005,758.462,6.333,50,466.344
S00028,C006,535.433,6.667,50,332.593
S00028,C007,388.307,4.667,5,234.918
S00028,C008,371.641,4.0,50,233.785
S00028,C009,174.586,3.333,50,115.418
S00028,C010,90.512,6.333,0,55.574
S00028,C011,239.397,5.0,50,154.638
S00028,C012,354.383,5.0,50,223.63
S00028,C013,432.704,3.0,50,270.222
S00028,C014,513.992,8.0,50,319.995
S00028,C015,684.549,3.333,10,413.396
S00028,C016,786.665,4.667,50,482.932
S00028,C017,786.128,2.667,50,482.21
S00028,C018,894.046,3.333,50,547.094
S00028,C019,908.231,5.667,50,556.072
S00028,C020,566.788,2.667,50,350.606
S00029,C001,753.172,5.667,50,463.037
S00029,C002,649.782,3.0,50,400.469
S00029,C003,711.092,2.333,50,437.122
S00029,C004,657.714,3.333,50,405.295
S00029,C005,697.814,6.333,50,429.955
S00029,C006,269.511,6.667,5,164.04
S00029,C007,123.613,4.667,50,85.101
S00029,C008,109.401,4.0,0,66.441
S00029,C009,98.426,3.333,50,69.722
S00029,C010,214.32,6.333,50,139.859
S00029,C011,320.704,5.0,10,195.422
S00029,C012,389.139,5.0,50,244.483
S00029,C013,465.235,3.0,50,289.741
S00029,C014,503.799,8.0,50,313.879
S00029,C015,677.767,3.333,50,417.327
S00029,C016,523.557,4.667,50,325.068
S00029,C017,543.533,2.667,50,336.653
S00029,C018,660.651,3.333,50,407.057
S00029,C019,690.428,5.667,50,425.39
S00029,C020,388.42,2.667,50,243.585
S00030,C001,769.226,5.667,50,472.669
S00030,C002,709.919,3.0,50,436.551
S00030,C003,820.637,2.333,50,502.849
S00030,C004,793.056,3.333,50,486.5
S00030,C005,867.104,6.333,50,531.529
S00030,C006,90.387,6.667,50,65.566
S00030,C007,224.838,4.667,50,145.836
S00030,C008,187.924,4.0,0,113.554
S00030,C009,392.956,3.333,50,246.44
S00030,C010,508.795,6.333,50,316.544
S00030,C011,608.682,5.0,50,376.209
S00030,C012,655.853,5.0,50,404.512
S00030,C013,721.821,3.0,50,443.693
S00030,C014,733.316,8.0,5,442.59
S00030,C015,890.763,3.333,50,545.124
S00030,C016,359.529,4.667,10,218.651
S00030,C017,463.614,2.667,50,288.702
S00030,C018,586.646,3.333,50,362.654
S00030,C019,649.336,5.667,50,400.735
S00030,C020,487.075,2.667,50,302.778
S00031,C001,325.587,5.667,50,206.486
S00031,C002,252.676,3.0,50,162.206
S00031,C003,102.299,2.333,10,63.846
S00031,C004,130.25,3.333,5,79.817
S00031,C005,149.625,6.333,50,101.042
S00031,C006,826.233,6.667,50,507.073
S00031,C007,738.028,4.667,0,443.75
S00031,C008,815.079,4.0,50,499.847
S00031,C009,789.294,3.333,50,484.243
S00031,C010,795.731,6.333,50,488.705
S00031,C011,657.686,5.0,50,405.612
S00031,C012,548.047,5.0,50,339.828
S00031,C013,491.577,3.0,50,305.546
S00031,C014,393.252,8.0,50,247.551
S00031,C015,296.16,3.333,50,188.363
S00031,C016,736.045,4.667,50,452.56
S00031,C017,581.865,2.667,50,359.652
S00031,C018,549.379,3.333,50,340.294
S00031,C019,472.449,5.667,50,294.603
S00031,C020,429.832,2.667,50,268.433
S00032,C001,476.869,5.667,50,297.255
S00032,C002,444.917,3.0,50,277.55
S00032,C003,580.398,2.333,50,358.705
S00032,C004,576.933,3.333,50,356.826
S00032,C005,675.126,6.333,50,416.342
S00032,C006,228.475,6.667,0,138.418
S00032,C007,301.28,4.667,50,191.701
S00032,C008,349.158,4.0,50,220.295
S00032,C009,510.181,3.333,10,308.775
S00032,C010,611.492,6.333,50,378.162
S00032,C011,630.091,5.0,50,389.055
S00032,C012,621.79,5.0,50,384.074
S00032,C013,659.439,3.0,50,406.263
S00032,C014,628.668,8.0,50,388.801
S00032,C015,745.005,3.333,50,457.67
S00032,C016,106.386,4.667,50,74.765
S00032,C017,156.995,2.667,5,95.73
S00032,C018,280.023,3.333,50,178.68
S00032,C019,344.27,5.667,50,217.695
S00032,C020,302.441,2.667,50,191.998
S00033,C001,46.553,5.667,0,29.065
S00033,C002,92.202,3.0,5,56.921
S00033,C003,218.953,2.333,50,141.838
S00033,C004,276.853,3.333,50,176.778
S00033,C005,389.774,6.333,50,245.131
S00033,C006,647.206,6.667,50,399.657
S00033,C007,618.987,4.667,50,382.326
S00033,C008,694.828,4.0,50,427.697
S00033,C009,749.524,3.333,50,460.381
S00033,C010,799.945,6.333,50,491.234
S00033,C011,714.172,5.0,50,439.503
S00033,C012,633.265,5.0,50,390.959
S00033,C013,613.118,3.0,50,378.471
S00033,C014,526.746,8.0,50,327.648
S00033,C015,527.168,3.333,50,326.967
S00033,C016,472.878,4.667,50,294.66
S00033,C017,313.484,2.667,50,198.624
S00033,C018,249.611,3.333,50,160.433
S00033,C019,167.315,5.667,10,103.522
S00033,C020,326.909,2.667,50,206.679
S00034,C001,653.625,5.667,5,394.308
S00034,C002,517.527,3.0,50,321.116
S00034,C003,471.895,2.333,50,293.604
